RowNumber,CustomerId,Department,Gender,Years of Experience,Salary
6072,15665222,Marketing,Male,6.4,48988.28
6073,15803908,Banking,Male,12.6,96862.56
6074,15586039,IT,Female,12.5,96366.7
6075,15802570,Banking,Female,19,146123.19
6076,15781451,Banking,Male,17.6,135178.91
6077,15721019,Banking,Female,20.6,158615.41
6078,15738588,IT,Female,9.3,71433.88
6079,15730657,Banking,Female,7.2,55672.09
6080,15739292,IT,Male,19.5,150218.11
6081,15725945,Marketing,Female,21.2,162734.31
6082,15813159,Banking,Male,2.8,21228.71
6083,15636820,IT,Male,8.1,62027.9
6084,15603880,IT,Male,7.9,60988.21
6085,15619494,IT,Female,14.1,108675.01
6086,15596992,IT,Male,9.4,72643.95
6087,15735025,Marketing,Male,1.2,9241.52
6088,15730759,Banking,Female,19.9,153080.4
6089,15752912,Banking,Female,9.4,72196.57
6090,15711316,Banking,Male,25.9,199527.34
6091,15738785,Banking,Male,20.4,156598.23
6092,15777896,IT,Female,9.7,74917.64
6093,15628963,IT,Male,14.5,111249.62
6094,15742126,IT,Male,7.7,59115.77
6095,15575623,Banking,Female,19.3,148218.86
6096,15741652,Marketing,Male,10,77142.32
6097,15738884,IT,Male,8.8,67484.6
6098,15615050,IT,Male,8.2,63452.18
6099,15803005,IT,Female,13.5,103660.31
6100,15743498,IT,Male,21.2,163191.99
6101,15720463,Banking,Male,8.2,62905.29
6102,15588695,Marketing,Male,5.8,44323.22
6103,15665802,Marketing,Female,12.7,97938.59
6104,15571144,Banking,Male,16.5,126565.21
6105,15750731,IT,Male,24.1,185360.4
6106,15605134,Banking,Female,23.8,183229.02
6107,15626044,IT,Male,13.8,106024.02
6108,15737910,IT,Male,21.8,167810.26
6109,15761076,Banking,Male,18,138536.09
6110,15710105,IT,Female,24,184520
6111,15577402,Banking,Male,2.7,20492.16
6112,15803337,Banking,Male,17.5,134676.72
6113,15654372,IT,Male,18,138478.2
6114,15585867,Marketing,Male,16.3,125557.95
6115,15662488,Banking,Female,10.8,82969.61
6116,15604813,Banking,Male,20.5,158071.69
6117,15611644,Banking,Male,5.7,43615.67
6118,15674928,Marketing,Male,15.6,119969.99
6119,15656100,Banking,Female,18.2,140201.21
6120,15764293,Banking,Male,10.5,80792.83
6121,15636423,Banking,Male,18.4,141359.11
6122,15607629,Banking,Male,3,23344.94
6123,15577313,Banking,Male,0.7,5075.17
6124,15714493,Marketing,Female,12.4,95500.98
6125,15643359,Marketing,Male,10.3,79082.62
6126,15687913,IT,Female,26,199805.63
6127,15790935,Banking,Female,6.9,52709.55
6128,15708693,Banking,Female,7.4,56583.88
6129,15672016,Banking,Male,0.4,3385.04
6130,15727605,IT,Male,1.6,12537.42
6131,15651144,IT,Female,8.4,64722.61
6132,15749401,Banking,Male,9.8,75246.21
6133,15691874,Banking,Female,25.9,198929.84
6134,15620735,IT,Female,9,69011.66
6135,15769781,Marketing,Female,6.8,52404.47
6136,15624611,Marketing,Male,21.3,163641.53
6137,15773071,Marketing,Female,20.1,154598.56
6138,15720371,Banking,Female,22.6,173989.47
6139,15717984,Banking,Male,8,61315.37
6140,15806407,Banking,Female,18.6,143393.24
6141,15785042,Banking,Female,16.1,124210.53
6142,15809302,Banking,Male,19.7,151460.84
6143,15677550,Banking,Female,2.7,20734.81
6144,15654096,IT,Female,5.7,43705.56
6145,15617320,Marketing,Female,23.5,180736.24
6146,15653065,Marketing,Female,13.5,104170.48
6147,15649112,Marketing,Female,3.6,27867.59
6148,15690526,IT,Male,7.2,55387.28
6149,15806945,Banking,Female,25.5,196332.45
6150,15670066,Marketing,Male,15.1,116046.22
6151,15625761,IT,Male,12.2,93874.87
6152,15761525,Marketing,Female,10,76614.04
6153,15735080,Banking,Female,0.8,6076.62
6154,15619537,Banking,Male,15.9,122221.71
6155,15598162,IT,Female,3.1,24156.03
6156,15694300,Banking,Male,17.6,135394.62
6157,15637235,Marketing,Male,11.9,91340.02
6158,15612444,Banking,Male,19,146090.38
6159,15626457,Banking,Male,22.4,172096.08
6160,15627995,IT,Female,17.6,135034.57
6161,15706128,Banking,Female,10.9,84008.66
6162,15666430,Banking,Male,11.9,91763.67
6163,15627385,Banking,Male,17.8,137001.1
6164,15581323,IT,Female,13.9,106799.49
6165,15608109,IT,Male,1.4,10494.64
6166,15801942,Marketing,Female,10.4,79866.73
6167,15567431,Banking,Male,24.2,186172.85
6168,15810167,Marketing,Male,11.9,91673.6
6169,15644501,Banking,Female,2.4,18458.2
6170,15785290,Banking,Male,1.1,8342.35
6171,15611157,Banking,Female,18,138578.37
6172,15673837,Marketing,Male,5,38129.22
6173,15656822,IT,Male,13.9,107155.4
6174,15580560,Banking,Female,3.9,29792.11
6175,15760641,IT,Male,0.9,7063.6
6176,15587584,Marketing,Male,2.8,21645.06
6177,15604146,IT,Female,17.8,137079.86
6178,15813974,IT,Male,22.5,172718.35
6179,15746986,IT,Female,13.9,106691.02
6180,15759741,IT,Female,9.4,72274.84
6181,15734892,Marketing,Male,4.2,32246.63
6182,15797194,Banking,Male,10.5,80552.36
6183,15723786,Banking,Female,2.2,16733.59
6184,15642726,Banking,Male,0.2,1235.49
6185,15664339,Marketing,Male,6.5,50168.41
6186,15754526,IT,Male,4.4,33687.9
6187,15703037,Banking,Male,23.2,178705.45
6188,15751412,Banking,Male,8.7,66810.48
6189,15609558,IT,Female,6,45859.55
6190,15572408,IT,Male,8.3,63846.36
6191,15613923,Marketing,Female,13,100236.02
6192,15747000,Banking,Male,2.6,19645.65
6193,15731781,Banking,Male,23.2,178393.68
6194,15727198,IT,Female,10.2,78591.15
6195,15794273,Banking,Female,16.2,124954.56
6196,15804950,Banking,Female,0.5,3756.65
6197,15576304,Banking,Male,19.9,152723.23
6198,15645200,IT,Female,24.4,187597.98
6199,15779627,IT,Male,9.1,70381.49
6200,15750755,Marketing,Female,20.4,156792.89
6201,15569654,IT,Female,4.6,35534.68
6202,15753079,Banking,Male,19.7,151256.22
6203,15684995,Marketing,Male,6.6,51011.29
6204,15790763,Marketing,Female,14.5,111190.53
6205,15766458,Banking,Male,9.1,69664.35
6206,15616221,Banking,Female,8.2,63233.02
6207,15776124,Marketing,Male,5.3,40855.79
6208,15665811,Banking,Male,12.4,95673.05
6209,15729804,Banking,Male,10.4,80234.14
6210,15714062,Banking,Female,24.6,189051.59
6211,15592197,Marketing,Male,18.9,145490.85
6212,15793116,IT,Female,25.5,196278.32
6213,15638231,Marketing,Female,21.2,162889.1
6214,15697678,IT,Male,22.7,174667.58
6215,15800412,IT,Male,0.5,3476.38
6216,15597610,Marketing,Male,2.5,19344.92
6217,15726634,Banking,Male,12.4,95270.83
6218,15670866,Banking,Male,14,107759.31
6219,15667462,Marketing,Male,15.4,118368.2
6220,15662574,Marketing,Male,6.8,52484.01
6221,15716926,Banking,Male,23.2,178153.65
6222,15603554,Banking,Female,6.5,49915.52
6223,15716800,Banking,Male,4.4,33747.03
6224,15679429,Banking,Male,7.8,59961.81
6225,15616122,Banking,Male,2.4,18613.52
6226,15742172,IT,Male,25.9,198894.42
6227,15792305,IT,Male,7.4,57014.17
6228,15636016,Banking,Female,17.1,131729.52
6229,15733138,IT,Male,10.3,79169.73
6230,15669741,Banking,Male,13.8,106472.34
6231,15616954,Banking,Male,2.2,17013.54
6232,15729238,IT,Male,19.6,150661.42
6233,15718242,IT,Female,11.3,86622.56
6234,15682914,Banking,Male,15,115767.93
6235,15654274,Banking,Male,18.5,141998.89
6236,15691457,Marketing,Male,23.8,182787.17
6237,15719649,Banking,Male,24.4,187915.7
6238,15778897,Banking,Female,17.3,133267.78
6239,15589437,Banking,Male,17.9,137476.09
6240,15682369,Banking,Male,10,77146.14
6241,15626507,Banking,Male,23.8,183271.15
6242,15571995,IT,Female,3.4,26362.4
6243,15673333,IT,Male,19.9,153373.71
6244,15748752,IT,Male,9.2,70705.58
6245,15725302,Marketing,Female,15.6,119759.24
6246,15722083,Marketing,Male,5.5,42392.24
6247,15771442,Banking,Male,4.5,34670.62
6248,15803633,Banking,Female,10.7,82106.19
6249,15672185,Banking,Male,22.3,171774.5
6250,15806486,Banking,Female,19.5,149772.61
6251,15570895,Banking,Male,5.1,38866.85
6252,15614520,Banking,Female,4.6,35179.18
6253,15687492,IT,Male,5.4,41788.37
6254,15675337,IT,Female,2.3,17376.57
6255,15721047,IT,Male,25.9,199428.19
6256,15589017,IT,Male,2.2,16922.28
6257,15611186,Banking,Male,23.2,178291.89
6258,15617301,IT,Male,19.8,152290.28
6259,15726046,Banking,Female,16.5,126809.15
6260,15585748,IT,Female,5.3,40385.61
6261,15672826,Banking,Female,4.5,34350.54
6262,15595162,Marketing,Female,25.9,199005.88
6263,15650026,Banking,Male,6.8,52629.73
6264,15745826,Banking,Male,23.4,180012.39
6265,15708610,IT,Male,4.6,35342.33
6266,15624471,Banking,Male,14.2,109291.22
6267,15590097,Marketing,Female,8.2,62746.54
6268,15689328,IT,Male,22.5,173273.2
6269,15582154,Banking,Female,7.1,54340.24
6270,15734626,Marketing,Female,2.5,19302.78
6271,15702806,Marketing,Male,1.4,10883.52
6272,15620756,Banking,Male,2.2,17298.72
6273,15611331,Banking,Female,15.1,115779.48
6274,15576935,Marketing,Male,12.1,93228.86
6275,15661275,IT,Male,19.3,148704.77
6276,15814940,Marketing,Female,19.6,150475.14
6277,15768471,IT,Female,5.3,40914.32
6278,15697391,Marketing,Female,5,38587.7
6279,15793346,Banking,Female,22.3,171260.66
6280,15608338,Marketing,Female,12.2,94187.47
6281,15578546,IT,Male,19,145900.89
6282,15656921,Banking,Male,19.8,152298.28
6283,15761340,Banking,Male,13,99828.45
6284,15591135,Banking,Male,4.5,34743.98
6285,15623219,Banking,Male,15.8,121189.3
6286,15655229,IT,Female,16.9,129660.59
6287,15805884,Banking,Female,18.9,145477.36
6288,15668289,Marketing,Male,19.7,151822.66
6289,15568562,Banking,Male,6.5,49656.24
6290,15773276,Marketing,Male,9.6,73856.28
6291,15622801,Banking,Female,15.2,116757
6292,15779886,Marketing,Male,2.1,16319.56
6293,15713673,Banking,Female,11.7,90273.85
6294,15783083,Banking,Male,21,161344.13
6295,15742824,IT,Male,15.7,121061.89
6296,15621550,Marketing,Female,9,69531.22
6297,15799480,Banking,Male,0.5,3756.23
6298,15625247,Banking,Female,14.9,114448.13
6299,15755241,Banking,Female,18.7,144045.08
6300,15575679,Banking,Male,7.6,58781.11
6301,15668235,Banking,Female,23.3,179227.52
6302,15683183,IT,Female,16.6,127332.33
6303,15684592,Marketing,Male,11.3,86642.38
6304,15591169,IT,Female,23.9,184178.29
6305,15653455,Banking,Female,1.2,9551.49
6306,15732563,IT,Female,7.3,56053.06
6307,15656471,Banking,Male,0.1,1118.31
6308,15598510,IT,Male,25.4,195732.04
6309,15766427,IT,Male,22.8,175070.94
6310,15785342,Banking,Male,14.6,112331.19
6311,15641595,Marketing,Male,5.7,43956.83
6312,15798429,Banking,Male,15.1,115994.52
6313,15648136,IT,Female,21.7,166682.57
6314,15812482,Banking,Male,13,99843.98
6315,15790810,Banking,Female,18.4,141175.18
6316,15687421,Marketing,Male,22.9,175910.95
6317,15765643,Banking,Male,23,176984.34
6318,15654878,Banking,Male,5.7,43480.63
6319,15686835,IT,Female,20.2,155047.11
6320,15768340,IT,Female,22.9,176137.2
6321,15673599,Marketing,Male,20.1,154843.4
6322,15689096,Banking,Male,1.1,8214.46
6323,15684294,Banking,Male,19.1,147075.69
6324,15615828,Banking,Male,15.1,116495.55
6325,15746012,Marketing,Female,4.1,31165.06
6326,15615797,IT,Male,25,192127.22
6327,15788494,Banking,Male,17.9,137491.23
6328,15793856,Marketing,Female,24.3,186841.71
6329,15629545,Marketing,Female,11.3,86776.38
6330,15661198,IT,Male,9.4,72073.72
6331,15715117,Banking,Female,1.4,10662.58
6332,15701074,IT,Male,11.8,91001.02
6333,15793046,Banking,Female,2.7,20555.21
6334,15623744,Banking,Male,16,123164.97
6335,15611329,Marketing,Female,18.7,143463.28
6336,15740428,Banking,Female,12,92131.54
6337,15781534,IT,Female,10,77178.42
6338,15618243,Marketing,Female,25.2,193650.16
6339,15784161,IT,Male,6.9,52861.89
6340,15700325,Banking,Female,4.7,35896.75
6341,15659064,Marketing,Male,19.4,149418.41
6342,15658364,IT,Female,6,46253.65
6343,15704340,Banking,Female,11.3,86609.37
6344,15793455,Marketing,Female,12,91943.94
6345,15579777,Banking,Male,16.8,128892.36
6346,15632345,Banking,Female,5.8,44830.71
6347,15814468,IT,Male,11,84508.44
6348,15754820,IT,Male,11,84760.7
6349,15707505,Marketing,Male,19.2,147661.47
6350,15699507,Banking,Female,10.7,82393.08
6351,15799600,IT,Male,17.7,135995.58
6352,15794472,Banking,Female,20.8,159800.16
6353,15646632,Banking,Male,1.9,14379.01
6354,15676353,Banking,Male,9.7,74322.85
6355,15566312,Marketing,Female,24.6,189016.24
6356,15570414,Marketing,Male,17.7,136435.75
6357,15776743,Banking,Male,10.2,78488.39
6358,15674637,Banking,Female,14.8,113695.99
6359,15730418,Banking,Female,7.1,54628.11
6360,15739972,IT,Female,19.6,150835.21
6361,15661591,IT,Male,20.7,158891.79
6362,15675585,IT,Female,20.9,160523.33
6363,15814750,Marketing,Male,23.5,180595.02
6364,15593454,Marketing,Female,2.2,16618.76
6365,15663421,Marketing,Male,10.4,79919.97
6366,15576196,Marketing,Female,24.2,186489.14
6367,15677324,IT,Male,6.8,51999.5
6368,15568742,Banking,Female,15.8,121299.14
6369,15693764,Marketing,Male,18.8,144593.3
6370,15714260,Banking,Female,23.2,178752.73
6371,15798200,Banking,Male,12.2,94148.3
6372,15656627,Banking,Male,10.1,77414.45
6373,15791111,Banking,Female,8.2,63236.97
6374,15638269,Banking,Male,14.1,108645.85
6375,15807473,Banking,Male,12.4,95153.24
6376,15708534,Marketing,Female,17.7,136079.64
6377,15640686,Banking,Male,12.8,98273.01
6378,15588904,Banking,Male,14.8,113505.93
6379,15768763,Banking,Male,6.8,52525.15
6380,15770543,Banking,Male,25.3,194617.98
6381,15642162,IT,Male,19.8,152541.89
6382,15714046,Marketing,Male,18.6,142903.44
6383,15575060,Banking,Male,23.7,182257.61
6384,15812040,Banking,Male,17.6,135431.72
6385,15812073,Banking,Female,22.8,175697.87
6386,15706810,IT,Female,7.7,59061.25
6387,15584090,Marketing,Female,17.1,131283.6
6388,15810807,Banking,Female,19.8,152499.8
6389,15582033,IT,Male,2,15523.09
6390,15687607,Banking,Female,24.2,186418.85
6391,15588406,Marketing,Female,4.2,32262.28
6392,15784099,Banking,Female,16.6,128052.29
6393,15701352,Marketing,Female,23.6,181419.29
6394,15789371,IT,Female,14.3,109783.29
6395,15602845,IT,Male,23.6,181879.56
6396,15707918,IT,Female,9.7,74260.16
6397,15602812,IT,Female,6.5,49865.04
6398,15675888,Marketing,Female,13.5,103608.06
6399,15591822,Marketing,Male,21.8,167564.82
6400,15738501,IT,Male,5.4,41816.49
6401,15585907,Marketing,Female,23.3,179066.58
6402,15579040,Banking,Female,14.2,109184.24
6403,15804211,Banking,Male,26,199841.32
6404,15736126,IT,Male,10.9,83617.17
6405,15745399,Marketing,Female,11,84863.85
6406,15760749,Marketing,Male,14.9,114775.53
6407,15637118,Banking,Male,13.5,103557.93
6408,15657829,IT,Male,11.1,85028.36
6409,15738497,Marketing,Male,19.9,153064.87
6410,15690695,Banking,Female,5,38784.42
6411,15762351,Marketing,Female,24.2,186526.12
6412,15791172,IT,Female,3.7,28789.94
6413,15598982,IT,Female,5.9,45038.29
6414,15734765,Banking,Female,19.5,150245.81
6415,15642912,Banking,Female,7.5,57762
6416,15769516,Banking,Female,0.6,4292.72
6417,15789379,Banking,Male,22.5,173365.89
6418,15695103,Marketing,Male,15.5,119484.01
6419,15801924,Marketing,Female,15.8,121821.16
6420,15767804,Banking,Male,19.7,151733.43
6421,15718039,IT,Female,7,53784.22
6422,15579994,Banking,Male,8.2,62733.05
6423,15595037,Banking,Male,2.3,17671.78
6424,15600720,Marketing,Male,24.6,188905.43
6425,15782608,Banking,Male,14.7,113079.19
6426,15566894,Banking,Male,10.9,83997.79
6427,15749123,Marketing,Male,16.3,125424.42
6428,15668943,Banking,Male,18.6,143194.05
6429,15577423,IT,Female,12.1,93132.61
6430,15623102,Marketing,Male,9.9,76038.38
6431,15728012,Marketing,Female,21.9,168658.3
6432,15683363,Marketing,Male,14.1,108419.41
6433,15699335,IT,Female,22.3,171657.57
6434,15574369,Marketing,Male,2.9,22357.25
6435,15703167,Banking,Female,25.2,193903.06
6436,15754874,Banking,Male,18.5,141926.43
6437,15723216,IT,Male,13.5,104079.62
6438,15725094,Banking,Female,12.2,93832.33
6439,15647974,Banking,Female,0.2,1568.91
6440,15583371,Marketing,Male,7.9,60778.11
6441,15772559,Banking,Female,2.1,16119.96
6442,15711251,Banking,Male,7.8,60375.18
6443,15719212,Banking,Male,24.4,187946.55
6444,15764927,Banking,Male,25.4,195563.99
6445,15731412,IT,Female,5,38196.24
6446,15719170,Banking,Female,23.3,179435.21
6447,15596011,Marketing,Male,12.1,93208.22
6448,15614834,Marketing,Female,8,61531.86
6449,15600510,Marketing,Female,12.1,92826.35
6450,15625706,IT,Male,3,23140.28
6451,15781409,Banking,Female,9.7,74287.53
6452,15722583,Marketing,Female,13.1,101102.39
6453,15677243,Marketing,Male,16.5,126933.73
6454,15815070,IT,Female,8.9,68408.74
6455,15705899,Marketing,Male,20.2,155356.34
6456,15701522,Banking,Female,0.4,3234.8
6457,15755978,Banking,Male,25.4,195209.4
6458,15722090,Marketing,Male,22,169149.38
6459,15783526,Banking,Male,8.8,68075.14
6460,15632125,IT,Male,12.2,93707.8
6461,15688395,Banking,Male,20.3,156153.27
6462,15666975,Banking,Female,7.6,58601.61
6463,15682211,Banking,Male,14.9,114448.77
6464,15637411,Banking,Male,16.5,126551.65
6465,15591512,IT,Female,14.6,112350.21
6466,15606855,Marketing,Male,24.2,185808.7
6467,15763683,IT,Male,15.4,118235.52
6468,15641782,Banking,Female,23.8,183051.6
6469,15677184,Banking,Female,3.6,27922.45
6470,15775042,Banking,Female,25.5,196476.19
6471,15616630,IT,Female,24.8,190429.52
6472,15800233,Banking,Female,4.6,35034.15
6473,15588419,IT,Female,8.6,66389.43
6474,15595557,Banking,Male,14,107615.43
6475,15626143,Banking,Male,13,99692.65
6476,15566030,IT,Male,11.5,88729.22
6477,15701412,Banking,Male,22.5,173321.65
6478,15702464,Banking,Female,18.1,139463.57
6479,15573348,Banking,Male,0.5,3769.71
6480,15704160,Marketing,Male,19.5,149946.43
6481,15693704,Banking,Female,17.6,135768.25
6482,15664752,IT,Male,4.1,31708.53
6483,15628292,Banking,Male,19.7,151677.31
6484,15621195,IT,Male,22.2,170518.83
6485,15668629,Marketing,Male,25.6,196582.19
6486,15635197,IT,Male,0.4,3298.65
6487,15592761,Banking,Male,21.2,162878.96
6488,15574283,Banking,Male,8.3,64014.24
6489,15598097,Banking,Male,3.4,26257.01
6490,15711352,Banking,Female,16.5,126794.56
6491,15620751,Banking,Male,21.3,164162.44
6492,15656717,Banking,Female,23.3,179206.92
6493,15643121,IT,Female,2.4,18254.75
6494,15723671,Banking,Male,10.9,83949.68
6495,15752846,Banking,Male,2.9,22684.78
6496,15640852,IT,Female,1,7953.62
6497,15789313,IT,Female,18.7,143952.24
6498,15793688,Banking,Male,20.5,158032.5
6499,15770405,Banking,Female,25.9,199104.52
6500,15702561,Banking,Male,11.4,87566.97
6501,15625964,Banking,Female,22.2,170563.73
6502,15761364,Banking,Male,20.5,157871.55
6503,15590286,Banking,Female,12.1,93203.43
6504,15587978,IT,Female,7.1,54398.56
6505,15773242,Banking,Male,21.9,168779.47
6506,15761053,IT,Male,0.1,1140.02
6507,15702095,Marketing,Female,24.2,186476.91
6508,15764253,Banking,Male,3.8,29023.03
6509,15700801,IT,Male,7.8,60021.34
6510,15730590,IT,Female,23.5,180456.8
6511,15643916,Marketing,Male,17.2,132498.39
6512,15720636,Banking,Female,14.2,109608.81
6513,15795429,Banking,Male,12.8,98570.01
6514,15609254,Marketing,Female,20.9,160546.58
6515,15625141,Marketing,Male,0.8,6139.74
6516,15810898,Banking,Female,0.9,6930.17
6517,15775797,Marketing,Female,1.4,10674.62
6518,15795246,IT,Female,9.3,71159.84
6519,15795275,Marketing,Female,8.1,62413.01
6520,15571869,IT,Female,21.6,166386.22
6521,15694143,Banking,Female,17.3,133086.45
6522,15748231,IT,Male,25.1,192933.37
6523,15632185,Banking,Female,9.3,71359.78
6524,15806249,Marketing,Female,10.3,79270.02
6525,15743293,IT,Female,3.8,29583.48
6526,15598157,Banking,Male,11.5,88680.65
6527,15700946,Banking,Female,17.5,134691.2
6528,15722692,Banking,Male,9.8,75574.48
6529,15696506,Marketing,Male,3.9,30252.3
6530,15728823,Marketing,Female,14.5,111324.41
6531,15808851,IT,Female,13.7,105425.18
6532,15675231,Banking,Female,4.7,36193.07
6533,15732299,Banking,Male,12.1,93081.87
6534,15706269,Banking,Female,14,107625.46
